timestamps,TP9,AF7,AF8,TP10,Right AUX,,,,,,,,,,,,,,,,
1533222592,0,15.625,-368.164,8.301,42.48,40.61916,30.826156,-29.384756,21.490256,61.26871126,7.506648843,128.8882937,58.59377424,-1.045610576,-0.745635509,-0.463965205,-1.10639519,1.151814293,0.86584347,-0.326689428,1.247129887
1533222592,17.578,17.578,-289.062,12.695,15.625,40.511736,30.791,-31.0703,21.468772,61.31830332,7.568355663,130.6470609,58.59969199,-1.038549358,-0.737314506,-0.4819595,-1.103083068,1.131121506,0.784544582,-0.303968787,1.24092121
1533222592,41.016,27.344,-87.891,19.043,-14.648,40.455096,30.818344,-31.3828,21.486352,61.33511554,7.609453651,131.2691716,58.60193696,-1.032614514,-0.732010322,-0.475214327,-1.101860481,1.119265612,0.726098068,-0.327690782,1.238625035
1533222592,48.828,34.18,-145.02,18.555,20.508,40.47072,30.86522,-32.02538,21.488308,61.32805705,7.584595789,131.3112365,58.60054179,-1.030233425,-0.740425073,-0.467905972,-1.102840336,1.117292905,0.772713329,-0.335579828,1.240375711
1533222592,32.227,34.668,-125,9.277,40.039,40.505876,30.880844,-32.435536,21.460964,61.32969714,7.568934453,131.4732403,58.60043533,-1.030912464,-0.757955869,-0.454196692,-1.102946992,1.117917043,0.817228768,-0.355809005,1.240556407
1533222592,10.742,27.344,-187.012,11.23,-36.133,40.404312,30.880844,-32.949208,21.431664,61.32241289,7.572751001,131.6031634,58.60454837,-1.032936728,-0.762537266,-0.444856634,-1.101337242,1.122273253,0.816096177,-0.371049724,1.2372732
1533222592,14.16,18.555,-201.66,11.23,-4.395,40.257828,30.863268,-34.048816,21.382832,61.35070461,7.572751001,131.9558222,58.60783809,-1.026962732,-0.762537266,-0.436003188,-1.099660943,1.10790777,0.816096177,-0.398681378,1.234081338
1533222592,38.086,24.414,-77.148,3.906,32.715,40.224624,30.843736,-34.708972,21.302752,61.36954538,7.596296901,132.2125113,58.61124545,-1.019134851,-0.761157661,-0.41882559,-1.096971069,1.093031985,0.784987429,-0.424495177,1.229372882
1533222592,61.523,29.785,-37.109,3.906,4.883,40.32228,30.837876,-35.123032,21.228532,61.36846149,7.606611058,132.0130844,58.62143247,-1.017556795,-0.752732247,-0.408934895,-1.092375681,1.091083633,0.758524107,-0.420090185,1.220363811
1533222592,43.945,23.926,-72.266,9.766,-3.906,40.439468,30.816392,-34.880848,21.228532,61.38290704,7.606861123,131.8569083,58.63170538,-1.021480206,-0.750339837,-0.402718731,-1.088079146,1.093849293,0.755673409,-0.414296066,1.211804565
1533222592,28.32,18.555,-199.707,10.254,18.555,40.48634,30.773424,-34.855456,21.22658,61.36165685,7.618805744,131.7323047,58.63170538,-1.02802003,-0.741277777,-0.407862184,-1.088079146,1.10740572,0.72618257,-0.402551841,1.211804565
1533222592,32.715,22.461,-209.473,9.766,71.289,40.48634,30.73436,-35.96288,21.185564,61.34784906,7.657601327,131.6997854,58.63206403,-1.030818632,-0.729687126,-0.407794742,-1.087961883,1.114247955,0.660709349,-0.401277082,1.211554224
1533222592,34.18,26.855,-105.469,5.859,55.176,40.476576,30.714828,-36.714836,21.148452,61.34784906,7.675046321,132.0002969,58.6364979,-1.030818632,-0.714500953,-0.390896667,-1.08562988,1.114247955,0.617923504,-0.427837436,1.207185715
1533222592,47.852,24.902,-71.777,10.254,49.316,40.52736,30.685528,-36.84374,21.132828,61.34866097,7.678694364,131.8580085,58.64327722,-1.030299772,-0.70632163,-0.378447213,-1.083407407,1.113361932,0.6039079,-0.427896056,1.202453083
1533222592,46.875,19.531,-38.574,14.648,37.598,40.613296,30.628888,-36.890616,21.144544,61.34949377,7.686871957,131.876543,58.64566687,-1.032751513,-0.694323919,-0.375407687,-1.082488392,1.116607969,0.578933628,-0.430839105,1.200593619
1533222592,20.508,21.484,-42.48,15.625,38.086,40.642592,30.591776,-36.546864,21.158216,61.34325286,7.716747742,131.875061,58.64407121,-1.037238054,-0.676559887,-0.37434714,-1.083169661,1.124177899,0.520618979,-0.431263763,1.201932033
1533222592,38.574,24.902,-139.16,22.949,67.871,40.740248,30.582008,-37.09374,21.212904,61.33184852,7.738384913,131.7474664,58.64237759,-1.039041792,-0.663078456,-0.381969384,-1.083957621,1.129172301,0.47595802,-0.41810576,1.203446688
1533222592,58.594,27.344,-70.312,13.184,56.152,40.8965,30.585916,-37.681628,21.257828,61.3089445,7.744040152,131.8890067,58.63762789,-1.044697696,-0.659119338,-0.370177754,-1.087007749,1.142005848,0.463391558,-0.434183421,1.208929164
1533222592,56.152,33.691,57.617,5.859,61.523,41.091812,30.61326,-37.611316,21.275404,61.30445135,7.742150811,131.707354,58.62711431,-1.052367817,-0.660771404,-0.360885914,-1.089776855,1.154064516,0.467927793,-0.428739932,1.215319551
1533222592,43.945,30.762,51.758,6.836,61.035,41.289076,30.61912,-36.99022,21.283216,61.27483625,7.740992637,131.7536957,58.62181514,-1.062805652,-0.671036084,-0.361418154,-1.090896686,1.175524556,0.479468263,-0.430996728,1.218152193
1533222592,30.762,24.414,-144.043,5.371,18.555,41.423844,30.595684,-36.904284,21.28712,61.20399767,7.740546711,131.8077438,58.61975199,-1.074475835,-0.673421602,-0.373456257,-1.091386873,1.207705177,0.482343861,-0.427638695,1.219332279
1533222592,35.645,20.508,-186.523,14.648,10.254,41.52736,30.56834,-37.47264,21.345712,61.14330246,7.750462141,131.7305848,58.61865523,-1.082833876,-0.663772884,-0.374497494,-1.091633711,1.233132434,0.457846871,-0.422465475,1.219940282
1533222592,40.527,23.926,-12.207,19.043,59.082,41.585952,30.556624,-37.505844,21.421884,61.1113886,7.774003425,132.0692909,58.60461132,-1.089094474,-0.655673144,-0.36449449,-1.095254101,1.24924336,0.417800315,-0.448891656,1.228395683
1533222592,53.223,31.25,26.855,18.066,4.883,41.65236,30.54686,-37.333972,21.449228,61.10334664,7.781825354,132.0618612,58.5891292,-1.092356465,-0.651222705,-0.363833775,-1.099858826,1.255734373,0.40190418,-0.448693186,1.238634925
1533222592,65.43,30.762,-15.137,15.625,2.93,41.849628,30.527328,-37.433584,21.4629,61.10695053,7.779407809,132.1177633,58.58594859,-1.095419618,-0.648296252,-0.366855468,-1.101428906,1.259558776,0.402754986,-0.450911883,1.241647911
1533222592,54.688,34.18,-92.773,12.207,44.434,42.07424,30.548812,-37.345692,21.484384,61.1037757,7.772683388,132.0914944,58.5841819,-1.104819579,-0.643523074,-0.364958121,-1.102222404,1.274854705,0.407298637,-0.450039932,1.243207088
1533222592,37.598,35.156,-126.465,10.742,44.922,42.197288,30.589828,-37.736316,21.537116,61.04709598,7.775337162,132.0471479,58.57978104,-1.117543059,-0.65075712,-0.366824325,-1.103532902,1.306484369,0.410052022,-0.445930468,1.246124132
1533222592,41.992,30.762,6.836,4.395,38.086,42.294944,30.619124,-37.88866,21.568368,61.00677269,7.772474924,132.1661832,58.56408893,-1.125081582,-0.665039746,-0.358138186,-1.106892184,1.326719082,0.428587416,-0.458756409,1.254652326
1533222592,58.105,31.738,-3.906,18.066,41.504,42.441428,30.6367,-38.005848,21.654304,60.98674228,7.759201477,132.0924526,58.55280203,-1.130766726,-0.67670666,-0.356086851,-1.108934719,1.339689001,0.45968727,-0.455251267,1.260260604
1533222592,62.988,29.297,-55.176,26.367,4.395,42.695332,30.64256,-37.884756,21.816412,60.9805354,7.756729142,132.0490761,58.53174498,-1.13814514,-0.683889582,-0.354130559,-1.11425802,1.352511352,0.470285161,-0.453339197,1.272946982
1533222592,38.574,24.902,81.055,19.531,84.473,42.896504,30.640604,-36.746084,21.939456,60.93320155,7.755154981,132.019272,58.48826137,-1.151830256,-0.686420648,-0.356965354,-1.124195435,1.384607132,0.475171364,-0.449747494,1.297816662
1533222592,24.902,23.926,-121.094,8.789,137.207,43.03322,30.632792,-36.943352,22.042972,60.83577393,7.756546389,131.8115917,58.45080572,-1.164477732,-0.685673373,-0.373759686,-1.131992807,1.42594843,0.472318867,-0.428294441,1.318175706
1533222592,35.645,21.973,-141.602,2.93,-9.766,43.218768,30.628888,-37.755852,22.189456,60.75640713,7.76234261,131.9011025,58.40430448,-1.173393863,-0.682780925,-0.369459212,-1.138896954,1.457807523,0.460771944,-0.436959381,1.339436831
1533222592,49.805,20.996,93.262,14.16,-15.137,43.468768,30.646464,-37.533196,22.408204,60.66227914,7.766466963,131.9177375,58.30980473,-1.185301773,-0.68186532,-0.354398049,-1.148647782,1.497906907,0.454371829,-0.447023228,1.376177388
1533222592,64.453,20.508,119.141,22.461,36.133,43.876972,30.665996,-36.578116,22.697268,60.5596231,7.739520957,132.092294,58.17600542,-1.200632556,-0.679584914,-0.354893649,-1.162901092,1.545783553,0.474968815,-0.454723519,1.429044163
1533222592,38.574,22.461,12.207,15.625,33.203,44.287128,30.685528,-35.607412,22.982424,60.3545874,7.707555016,132.3592561,57.99500811,-1.223384166,-0.674984108,-0.366892372,-1.181080945,1.628390399,0.49346126,-0.457580665,1.49893843
1533222592,38.086,30.273,-192.383,21.973,31.25,44.673848,30.728496,-36.205068,23.3418,59.96593921,7.680394281,131.8203558,57.78303905,-1.244466363,-0.674763719,-0.380592484,-1.19896135,1.741785308,0.521261889,-0.423269679,1.575842985
1533222592,57.617,34.18,-50.293,23.438,41.504,45.109396,30.787092,-36.869132,23.777348,59.61048572,7.647718179,132.1920539,57.49438273,-1.265672841,-0.687880145,-0.370470696,-1.220039218,1.853394392,0.579353992,-0.451332536,1.674274953
1533222592,55.664,25.879,132.812,2.441,51.758,45.576192,30.828108,-36.255852,24.164064,59.30365564,7.617639995,131.8423076,57.07785681,-1.29044573,-0.706088547,-0.364394334,-1.241989162,1.965398533,0.639481099,-0.438662169,1.797164541
1533222592,55.176,22.949,120.605,8.301,27.344,46.12502,30.884748,-35.671868,24.583988,58.92287048,7.56308438,132.2746032,56.6005798,-1.315895179,-0.706367397,-0.366316523,-1.257855215,2.094624375,0.696367595,-0.454545812,1.919247822
1533222592,43.457,18.066,70.801,15.625,1.465,46.671896,30.929668,-34.996084,25.082036,58.36588374,7.449540329,132.6445278,56.08753371,-1.340039262,-0.662115554,-0.369881748,-1.274931908,2.249989219,0.639305584,-0.468682317,2.052902897
1533222592,31.25,12.695,-87.891,28.809,6.348,47.195332,30.953104,-35.021476,25.662116,57.69122658,7.336953477,132.755286,55.44673604,-1.359173479,-0.590606432,-0.381840895,-1.29035988,2.413275939,0.448109034,-0.467998849,2.20076849
1533222592,17.09,7.324,-33.203,20.996,6.348,47.660176,30.974588,-35.42968,26.17774,56.94753332,7.268723686,132.7648315,54.71638591,-1.372383295,-0.533618482,-0.381261705,-1.305074036,2.575249533,0.254023918,-0.468992568,2.358664336
1533222592,39.062,9.277,98.145,3.906,49.316,48.15822,30.97068,-35.371084,26.595708,56.21802825,7.190177592,132.6009717,54.05599633,-1.380759188,-0.43839455,-0.375312899,-1.321261674,2.729802578,-0.203403346,-0.462581568,2.52447561
1533222592,51.27,17.09,125,23.438,66.895,48.753924,30.955056,-34.880848,27.13282,55.58199097,7.20174107,132.6569605,53.4727324,-1.400214189,-0.448937806,-0.37495758,-1.334966463,2.913495937,-0.165495941,-0.464680441,2.683334333
1533222592,37.598,12.207,99.121,27.832,61.035,49.392596,30.915992,-33.730456,27.738288,54.80558017,7.227658151,133.0232107,52.75628665,-1.417196423,-0.455623663,-0.376013331,-1.34931176,3.113639744,-0.169444883,-0.478674102,2.866148947
1533222592,42.969,9.277,-70.312,24.414,97.656,50.060564,30.865208,-33.355456,28.332036,53.72662167,7.302404379,132.9331193,51.88151734,-1.410165763,-0.486574408,-0.392558263,-1.354860914,3.269598428,-0.126471874,-0.461469334,3.045243835
1533222592,29.785,5.859,-48.34,19.043,50.293,50.634784,30.81638,-33.785144,28.9336,52.58795147,7.408227391,132.6960031,50.97927355,-1.397011681,-0.539058189,-0.399461796,-1.356497736,3.418417954,-0.0137893,-0.442279821,3.227639687
1533222592,25.879,3.906,88.379,19.531,64.941,51.146504,30.749972,-34.0703,29.519536,51.56568237,7.532118937,132.5693389,49.96467825,-1.385844421,-0.621566338,-0.392184066,-1.345116446,3.58858842,0.241040713,-0.438554372,3.387938049
1533222592,41.016,7.812,150.391,28.32,32.227,51.732444,30.6738,-33.749984,30.183596,50.67140841,7.694799384,132.2277821,48.97842922,-1.380771722,-0.720301106,-0.398194499,-1.333703163,3.785930555,0.548959431,-0.430977617,3.563053878
1533222592,17.09,-0.977,175.781,27.832,15.625,52.334008,30.570284,-32.582016,30.916016,49.69055632,7.826636545,132.5781888,47.81378032,-1.373102015,-0.756491258,-0.393423937,-1.302397932,3.999749553,0.586169683,-0.44075029,3.686888736
1533222592,7.812,-3.418,-1.953,34.18,59.082,52.94338,30.47458,-32.156236,31.638672,48.33330353,8.070618096,133.1338282,46.34125691,-1.304044111,-0.893851307,-0.398305924,-1.218854972,4.006464196,1.092028537,-0.445447501,3.604545997
1533222592,6.348,-2.441,-76.66,27.344,17.09,53.46096,30.388644,-32.874984,32.32422,46.77659858,8.328170685,133.0605773,44.95155093,-1.179716485,-1.046753232,-0.407842958,-1.135213941,3.765960989,1.687315181,-0.434917483,3.539328536
1533222592,36.133,2.93,131.836,27.832,44.434,54.056664,30.308568,-32.570296,32.986328,45.5204635,8.554375204,132.8125036,43.54643652,-1.084871564,-1.156485074,-0.398187722,-1.030471359,3.683163595,2.047990922,-0.428728623,3.404608981
1533222592,61.035,8.789,69.336,46.387,68.848,54.78518,30.249972,-32.242172,33.685548,44.29397957,8.716457737,133.1034936,42.18817995,-1.004348443,-1.189425021,-0.396024533,-0.915731217,3.696262775,2.038263851,-0.438963853,3.246765072
1533222592,35.156,6.348,10.254,40.527,32.715,55.459008,30.18552,-32.083968,34.392576,42.87674772,8.811550234,133.2537124,40.93224802,-0.882671969,-1.18827113,-0.400336204,-0.805939553,3.54515444,1.935159178,-0.445282058,3.113729064
1533222592,36.133,9.277,92.773,16.602,6.836,56.080104,30.126924,-31.30858,34.964844,41.19991621,8.926925255,133.2806986,39.4865298,-0.659608845,-1.195978238,-0.403551605,-0.629295308,2.939336119,1.85671643,-0.445399101,2.698363409
1533222592,40.527,16.602,18.066,15.625,32.227,56.623072,30.1113,-31.601552,35.496096,39.70031979,9.015812721,133.4414984,38.16034628,-0.440615572,-1.190436554,-0.415791592,-0.439743956,2.382337201,1.752915353,-0.44539339,2.264800793
1533222592,28.32,16.602,108.398,36.621,70.801,57.068384,30.103488,-31.324208,36.093752,38.53391139,9.03591089,133.2514768,36.93855636,-0.279694188,-1.185974007,-0.413872354,-0.245979776,2.10607383,1.717458852,-0.437182464,1.830865795
1533222592,42.969,10.742,165.039,37.598,34.668,57.539088,30.070284,-30.435536,36.625004,37.54437115,9.046779715,133.4711191,35.71822405,-0.131745925,-1.184135237,-0.414045301,-0.032971022,1.889791111,1.699995719,-0.446122772,1.309240173
1533222592,35.156,12.207,69.824,26.367,11.719,57.982448,30.027316,-30.152332,37.056644,36.61171612,9.102598767,134.0370319,34.73143132,0.007582067,-1.183149011,-0.416115973,0.136653835,1.719515964,1.642495917,-0.459704952,0.974117171
1533222592,28.32,17.578,-70.801,29.785,-25.391,58.41604,30.019504,-30.169912,37.51172,35.6504387,9.161511827,134.1742509,33.91797211,0.180865918,-1.174396053,-0.419577565,0.279321873,1.441870486,1.558735752,-0.465384346,0.75141626
1533222592,40.527,13.184,-38.086,34.18,-25.879,58.794944,30.007788,-30.513664,37.945316,34.60851997,9.17132536,134.1793079,33.0392881,0.41426718,-1.172111215,-0.419166606,0.45956826,0.944311072,1.541946104,-0.465982538,0.40276595
1533222592,52.734,17.578,116.699,22.461,11.23,59.105488,30.007788,-30.6289,38.250004,33.88153485,9.191011418,134.088673,32.26940997,0.555750597,-1.171598913,-0.413062666,0.620658052,0.769302173,1.521518256,-0.463841807,0.116625495
1533222592,60.547,19.043,57.129,14.648,20.996,59.468768,30.00388,-30.644524,38.488284,33.46454635,9.191011418,133.9490988,31.75603951,0.612034559,-1.171598913,-0.41556632,0.7191031,0.777978703,1.521518256,-0.460826106,0.011636058
1533222593,43.945,12.207,46.387,23.926,74.219,59.779312,29.9531,-29.996084,38.732424,32.97983201,9.195481883,133.9385915,31.3503549,0.686688576,-1.17028188,-0.415470278,0.798263805,0.753804682,1.513229416,-0.460359132,-0.054995521
1533222593,37.598,18.555,74.707,14.16,57.129,60.084,29.945288,-29.326164,38.939456,32.46052877,9.258605025,133.9174567,30.99491816,0.786498941,-1.157997436,-0.428501929,0.860541442,0.692205493,1.420200448,-0.450662616,-0.089185172
1533222593,27.832,16.602,-84.961,1.953,23.926,60.275408,29.937476,-30.039056,39.04102,31.88604358,9.267426112,134.0210229,30.65400305,0.918328866,-1.155390836,-0.440279745,0.929568477,0.560597108,1.404268247,-0.448519613,-0.138134332
1533222593,15.625,8.301,-0.488,4.883,35.156,60.261736,29.886696,-30.652336,39.056644,31.5450596,9.277883387,133.8402112,30.48811605,0.992046103,-1.153493851,-0.429359808,0.962194193,0.527404463,1.388583515,-0.446749338,-0.15081036
1533222593,40.039,10.742,79.102,24.414,44.922,60.3008,29.832008,-30.669912,39.13672,31.56373715,9.361384273,133.3492673,30.46952652,0.989160428,-1.152953164,-0.430608194,0.96459466,0.525211073,1.321171031,-0.431120892,-0.149295765
1533222593,47.363,19.043,74.707,24.902,55.176,60.392596,29.790992,-29.951164,39.179688,31.53250121,9.433143452,133.3344504,30.40430336,0.990770962,-1.142360226,-0.43063532,0.968396993,0.531676608,1.232283153,-0.430514575,-0.141579009
1533222593,42.48,27.344,-42.48,16.113,70.801,60.41408,29.77146,-29.613272,39.142576,31.46093243,9.457739555,133.4165503,30.37644162,0.994451081,-1.126364732,-0.443438743,0.96862027,0.545561721,1.175045844,-0.426185994,-0.138206999
1533222593,7.324,21.973,-235.352,6.348,70.312,60.207048,29.718728,-31.064444,39.054688,31.4467994,9.457730693,133.2767913,30.39901466,0.99462144,-1.120261654,-0.450944873,0.968765192,0.548437308,1.16563167,-0.411766224,-0.140818035
1533222593,-5.371,12.207,-93.75,7.812,51.758,59.886736,29.636696,-31.970692,38.947264,31.6254729,9.464337275,133.534722,30.46212659,0.978504551,-1.10407777,-0.43686357,0.966611764,0.526552524,1.130180781,-0.436700399,-0.147995203
1533222593,34.668,24.414,24.414,23.926,46.875,59.691424,29.585916,-32.015616,38.867188,31.88250552,9.526932231,133.1864298,30.52494704,0.949802723,-1.081686371,-0.427685432,0.966970232,0.524662485,1.030359601,-0.430740289,-0.153430704
1533222593,54.688,28.809,-41.504,23.438,15.625,59.603536,29.548808,-32.445304,38.732424,31.88685418,9.520774911,133.1654238,30.53803892,0.964292095,-1.070281877,-0.427090284,0.973157532,0.54687121,1.016323439,-0.429823319,-0.147803403
1533222593,35.645,22.461,-6.836,19.531,-19.531,59.482444,29.50584,-32.328116,38.589844,31.87017254,9.505578892,133.0213826,30.5314644,0.973520187,-1.066514174,-0.420327381,0.985746221,0.564917295,1.022654012,-0.425306192,-0.128006504
1533222593,24.414,22.949,-124.023,16.113,20.508,59.253928,29.451152,-32.916004,38.417968,31.90357836,9.513269918,133.0310254,30.53759487,0.980197931,-1.052174055,-0.422871052,0.997634214,0.566193212,0.991279125,-0.424548146,-0.111244573
1533222593,31.738,28.32,-125.977,12.695,30.762,58.976584,29.412088,-33.964832,38.183592,31.94949657,9.511500708,133.1104889,30.54271649,0.990922048,-1.038393953,-0.410370927,1.011314709,0.579057425,0.9694459,-0.43746253,-0.089894908
1533222593,41.016,29.297,-56.641,19.043,10.254,58.724632,29.394512,-34.59374,37.955076,31.88589032,9.495936605,132.8050347,30.51426413,1.011433785,-1.034118128,-0.399082267,1.02988918,0.633395941,0.9755659,-0.43649695,-0.050560496
1533222593,53.711,27.832,-28.809,20.02,-16.113,58.533228,29.349592,-35.001944,37.689452,31.77733999,9.492050599,132.5373105,30.44246312,1.033563926,-1.030159837,-0.391411314,1.051021953,0.700557125,0.974195482,-0.427479549,9.92344E-05
1533222593,38.086,30.273,-79.59,18.555,-12.207,58.275416,29.296856,-35.068352,37.378908,31.66218352,9.472669159,132.3608884,30.30724489,1.053122137,-1.026476575,-0.385840736,1.074258052,0.767092571,0.982736396,-0.420249461,0.0660423
1533222593,-1.465,25.879,-242.188,16.602,-17.09,57.834008,29.240216,-35.89062,37.04102,31.56468063,9.430419939,132.3791495,30.10245763,1.075542249,-1.036972075,-0.384280444,1.096776099,0.834788321,1.010881999,-0.422433149,0.138657622
1533222593,-0.488,28.32,-193.359,27.832,6.348,57.277368,29.17576,-37.20312,36.714848,31.62560928,9.408139323,133.0256893,29.85772178,1.067669019,-1.032370469,-0.375291719,1.117524624,0.889814357,1.016952042,-0.458370666,0.210426292
1533222593,34.668,37.598,-103.516,31.25,20.508,56.77932,29.144512,-37.980464,36.378912,31.4210827,9.358696614,132.9538467,29.50770156,1.047405209,-1.045318081,-0.361332835,1.131437355,0.93513551,1.045156223,-0.470963994,0.268816331
1533222593,51.27,34.668,-6.836,24.414,24.902,56.42776,29.11912,-38.369136,36.027348,30.77961885,9.317223945,132.7703127,29.08523704,1.014687984,-1.067621541,-0.349261047,1.13671156,0.848781158,1.068520693,-0.468571833,0.299118509
1533222593,17.578,24.414,-64.941,27.344,-20.02,56.011744,29.037088,-38.77148,35.699224,30.33360211,9.293360404,132.5351988,28.69233637,1.014040649,-1.075192988,-0.345875477,1.145796459,0.90552665,1.088418542,-0.458079144,0.340151446
1533222593,-22.949,13.672,-229.004,23.438,-13.672,55.380884,28.912088,-39.642576,35.369148,30.14907328,9.243687779,132.4622649,28.31676086,1.024984716,-1.086543301,-0.338000252,1.156564673,0.980857085,1.103255108,-0.457019911,0.39137795
1533222593,-12.695,11.719,-186.035,17.09,48.828,54.72854,28.802716,-40.996092,35.009772,30.1446152,9.239309338,132.9954075,27.97336962,0.94378756,-1.086365592,-0.326027096,1.170886269,1.062844915,1.04576109,-0.489863654,0.454569093
1533222593,14.648,20.508,-105.957,19.043,7.812,54.173852,28.744124,-42.222656,34.640632,29.84341829,9.280422765,132.7553344,27.62522812,0.860082485,-1.067387356,-0.314637845,1.183501659,0.993109778,0.964491387,-0.496982224,0.510949995
1533222593,24.902,20.508,-141.113,16.602,-16.113,53.69338,28.685532,-43.125,34.265632,29.28711411,9.286388378,131.9274058,27.21486377,0.802491934,-1.050431805,-0.31785349,1.188774549,0.85377279,0.928753112,-0.49126601,0.540278016
1533222593,5.859,13.184,-48.828,19.531,-13.184,53.197284,28.607408,-42.894532,33.914068,28.77150905,9.291979224,131.8287988,26.81032428,0.765213073,-1.033616542,-0.303169529,1.193299227,0.785936854,0.894087919,-0.494572207,0.566938363
1533222593,-8.789,16.113,-70.312,31.738,-10.254,52.683612,28.544908,-42.917968,33.630864,28.52068054,9.339946088,131.7680059,26.42059669,0.741910927,-1.011310736,-0.308429873,1.200485725,0.795824766,0.810223036,-0.487923371,0.606718944
1533222593,-5.859,19.043,-185.059,30.762,-49.805,52.164084,28.488268,-44.00586,33.357428,28.4758079,9.371139731,131.7723766,26.05903379,0.706821226,-0.990821632,-0.307880062,1.210080175,0.84037701,0.745075125,-0.48847949,0.668029213
1533222593,16.602,20.02,5.371,33.203,24.902,51.707056,28.43944,-44.671876,33.06446,28.35358282,9.38565365,131.8188746,25.72560004,0.671300978,-0.972677346,-0.291539392,1.223093062,0.865489179,0.701726756,-0.500580943,0.743218524
1533222593,8.789,22.949,64.453,17.578,76.172,51.275416,28.412096,-44.927736,32.750008,27.99864041,9.397870073,131.1426511,25.30350635,0.648338637,-0.956393203,-0.298557035,1.222782754,0.862487061,0.664572258,-0.484319201,0.77216038
1533222593,-22.461,17.578,-96.68,15.625,-32.715,50.777368,28.347644,-45.396488,32.458992,27.82392075,9.403882389,130.8657012,25.00254938,0.641094709,-0.946583993,-0.301564021,1.239388491,0.901113198,0.644352727,-0.475667664,0.854693733
1533222593,-43.457,11.23,-141.602,20.508,6.348,50.21096,28.253892,-45.816412,32.173836,28.02504309,9.422755139,130.8402508,24.77482933,0.583324758,-0.927087246,-0.291662368,1.262236392,0.982312767,0.595673022,-0.478157532,0.955526506
1533222593,-42.48,17.578,-97.168,9.766,58.594,49.568384,28.197252,-46.673836,31.845712,28.49093254,9.476065763,130.9803634,24.49782782,0.450213397,-0.906672104,-0.282637217,1.282741304,1.220698694,0.520552568,-0.491635882,1.057650003
1533222593,-20.508,21.973,-29.297,10.742,8.301,48.939476,28.14452,-47.273444,31.51368,28.76244962,9.497451233,130.6101037,24.2440753,0.316275146,-0.888475626,-0.273310068,1.300961405,1.40341216,0.473360541,-0.480096144,1.154724536
1533222593,-10.742,17.09,79.102,15.137,14.648,48.402368,28.066396,-47.148444,31.214852,28.56746661,9.495256769,130.1824586,23.95961177,0.214682719,-0.875030585,-0.270662732,1.31717153,1.334727979,0.456236864,-0.462751596,1.249503378
1533222593,-13.672,17.09,80.078,18.555,67.383,47.886744,27.990224,-47.117196,30.908212,28.42125753,9.505576726,130.2891233,23.69358706,0.164486928,-0.856566363,-0.270781104,1.338438958,1.320576969,0.416986519,-0.467646637,1.362714897
1533222593,-33.691,16.113,-98.145,8.301,19.043,47.33206,27.90624,-47.583996,30.578136,28.37319392,9.516968963,130.3188116,23.35562992,0.124988413,-0.837964842,-0.27066905,1.353145929,1.324990971,0.377980735,-0.468886481,1.462465466
1533222593,-54.688,10.742,-153.809,-4.395,50.293,46.648464,27.789052,-48.732436,30.181648,28.60707814,9.528809605,130.2916361,23.08708004,0.054528519,-0.819577938,-0.260765149,1.369606749,1.392870575,0.33768165,-0.470788832,1.571025098
1533222593,-36.621,14.16,-18.555,6.348,52.734,45.95706,27.6621,-49.501968,29.78126,28.99382453,9.559101494,129.9557592,22.83070624,-0.106959801,-0.806450056,-0.249194412,1.364434063,1.647169105,0.28609362,-0.467197651,1.642194662
1533222593,-16.113,18.066,6.836,1.465,2.441,45.421904,27.57616,-50.031264,29.386728,28.90986307,9.528337946,129.1999761,22.36076168,-0.252744768,-0.813630437,-0.256222952,1.340924136,1.577609849,0.247602433,-0.449183653,1.592371143
1533222593,-17.09,16.602,45.898,-3.418,42.969,44.95706,27.488272,-49.791032,28.984384,28.81506979,9.517561352,128.6940335,21.98204496,-0.301961113,-0.80112987,-0.259233674,1.324547786,1.544408312,0.226831155,-0.431543992,1.594928172
1533222593,-32.715,19.531,17.578,12.695,42.969,44.44534,27.398428,-49.355484,28.646492,28.88259567,9.517044143,128.8172589,21.65452956,-0.318235998,-0.785786564,-0.262545766,1.303525087,1.520426337,0.197457052,-0.438287813,1.6046148
1533222593,-34.668,23.438,-192.383,4.395,41.016,43.87112,27.335932,-50.648452,28.267588,29.12088796,9.485541787,128.8603908,21.24144428,-0.354970068,-0.78185897,-0.271790111,1.293448984,1.517554826,0.189529415,-0.43783782,1.623041898
1533222593,-13.672,20.996,0.977,-0.488,52.734,43.318384,27.25976,-51.664076,27.8672,29.26010372,9.45982201,128.6664182,20.81995165,-0.413840737,-0.776159261,-0.259315085,1.265234909,1.519199824,0.194264806,-0.442895989,1.571010145
1533222593,-1.465,21.973,44.922,6.348,-1.465,42.824244,27.175776,-52.140636,27.507828,29.03495633,9.433756815,127.2392143,20.40073778,-0.484213014,-0.769304925,-0.299781606,1.219738198,1.441134433,0.191782565,-0.47133853,1.457492416
1533222593,-4.883,22.461,-13.672,14.16,-42.969,42.363304,27.107416,-52.466808,27.205092,28.73901637,9.38668467,126.6497391,19.97930482,-0.545942914,-0.773578008,-0.310818912,1.1860011,1.380758808,0.196543003,-0.461327419,1.376452745
1533222593,-13.184,20.996,55.664,16.602,-26.367,41.8926,27.042964,-52.089856,26.94728,28.57525127,9.358385861,126.4442572,19.60077826,-0.57886371,-0.768404945,-0.307883029,1.171258766,1.346999801,0.20036801,-0.451119737,1.379438273
